-2.896467365156115033e+06
-5.034538940016319408e+00
1.018318705581655536e+03
5.069474757907645107e+04
2.997061162179324310e+04
2.112302671158256635e+04
1.518795333644452512e+03
3.044030523968486887e+04
4.729750545671299187e+04
1.135329617962218435e+03
4.792625458022051134e+03
-1.944555603038803611e+03
